date,open,high,low,close,volume
2021-12-23,0.1712,0.1851,0.173,0.1851,270744966.7
2021-12-24,0.1793,0.1957,0.1852,0.1862,324274007.1
2021-12-25,0.1849,0.1958,0.1864,0.1911,206824198.4
2021-12-26,0.1851,0.1925,0.1909,0.1899,139166659.2
2021-12-27,0.1867,0.1929,0.19,0.1879,160009873.4
2021-12-28,0.1717,0.1881,0.1881,0.1739,245903644.8
2021-12-29,0.1662,0.1775,0.1738,0.1681,191903133.6
2021-12-30,0.1652,0.1758,0.1679,0.1711,152880299.2
2021-12-31,0.1661,0.176,0.1712,0.1703,213978352.3
2022-01-01,0.1696,0.1738,0.1703,0.1733,97356981.0
2022-01-02,0.1705,0.1764,0.1732,0.1744,92952357.5
2022-01-03,0.1675,0.1745,0.1745,0.1703,177907851.1
2022-01-04,0.1666,0.1726,0.1704,0.1684,150683562.7
2022-01-05,0.1475,0.1711,0.1684,0.1591,288143435.0
2022-01-06,0.1539,0.1621,0.1591,0.16,207158119.0
2022-01-07,0.1491,0.1603,0.1598,0.1551,311955848.9
2022-01-08,0.1452,0.1579,0.1552,0.151,212254602.9
2022-01-09,0.1486,0.1539,0.151,0.1505,120847997.9
2022-01-10,0.1368,0.1522,0.1506,0.1432,248060015.0
2022-01-11,0.1417,0.1673,0.1431,0.1539,396093197.8
2022-01-12,0.1513,0.1638,0.1539,0.163,278602838.1
2022-01-13,0.1613,0.1771,0.1628,0.1717,709625286.5
2022-01-14,0.1704,0.2151,0.1716,0.1834,1659571748.2
2022-01-15,0.1817,0.1948,0.1833,0.1846,501326288.1
2022-01-16,0.1734,0.1848,0.1845,0.1767,352572368.7
2022-01-17,0.1657,0.1784,0.1767,0.171,360802521.3
2022-01-18,0.1617,0.1743,0.171,0.165,356535365.7
2022-01-19,0.1591,0.1696,0.1652,0.1616,317804258.4
2022-01-20,0.1539,0.1694,0.1616,0.1554,285133114.4
2022-01-21,0.14,0.1578,0.1554,0.1422,532013453.8
2022-01-22,0.1201,0.1454,0.1422,0.1333,854329257.1
